features,run_id,MAE,DenormMAE,MSE,DenormMSE,RMSE,DenormRMSE
occrate_exam_dow_tutorium_test_cancelled_type_registered_lecture,1,0.017647,2.788035,0.002383,59.99281,0.022204,3.509306
occrate_exam_dow_tutorium_test_cancelled_type_registered_lecture,2,0.017142,2.711436,0.002596,65.705666,0.021819,3.452262
occrate_exam_dow_tutorium_test_cancelled_type_registered_lecture,3,0.01665,2.63346,0.002183,54.728783,0.021471,3.396633
occrate_exam_dow_tutorium_test_cancelled_type_registered_lecture,4,0.017893,2.833376,0.002794,70.827095,0.023142,3.664702
occrate_exam_dow_tutorium_test_cancelled_type_registered_lecture_studyarea,0,0.015616,2.465728,0.002143,54.149105,0.019865,3.137544
occrate_exam_dow_tutorium_test_cancelled_type_registered_lecture_studyarea,1,0.015692,2.480596,0.001997,50.084427,0.020107,3.175887
occrate_exam_dow_tutorium_test_cancelled_type_registered_lecture_studyarea,2,0.017078,2.704784,0.002423,61.505283,0.021892,3.468407
occrate_exam_dow_tutorium_test_cancelled_type_registered_lecture_studyarea,3,0.016671,2.634732,0.002518,63.66323,0.021455,3.391726
occrate_exam_dow_tutorium_test_cancelled_type_registered_lecture_studyarea,4,0.016243,2.571534,0.00221,55.764587,0.021031,3.327468
occrate_exam_dow_tutorium_test_cancelled_type_registered_studyarea,0,0.016972,2.680062,0.002455,61.848083,0.021464,3.388065
occrate_exam_dow_tutorium_test_cancelled_type_registered_studyarea,1,0.016074,2.539138,0.002009,50.429672,0.020467,3.233394
occrate_exam_dow_tutorium_test_cancelled_type_registered_studyarea,2,0.018056,2.865996,0.002801,71.62777,0.022949,3.640753
occrate_exam_dow_tutorium_test_cancelled_type_registered_studyarea,3,0.017096,2.700433,0.002471,62.28734,0.021977,3.47099
occrate_exam_dow_tutorium_test_cancelled_type_registered_studyarea,4,0.016715,2.652709,0.002337,59.519405,0.021486,3.406813
occrate_exam_dow_tutorium_test_cancelled_type_studyarea,0,0.017279,2.732364,0.002533,63.94362,0.022135,3.501386
occrate_exam_dow_tutorium_test_cancelled_type_studyarea,1,0.01758,2.778365,0.002579,65.048775,0.022453,3.548469
occrate_exam_dow_tutorium_test_cancelled_type_studyarea,2,0.016625,2.62763,0.00228,57.503365,0.021187,3.349846
occrate_exam_dow_tutorium_test_cancelled_type_studyarea,3,0.017288,2.740144,0.002727,68.93923,0.022214,3.519598
occrate_exam_dow_tutorium_test_cancelled_type_studyarea,4,0.016782,2.657772,0.002555,64.86151,0.021325,3.375318
occrate_exam_dow_type,0,0.019017,3.01966,0.002789,71.20227,0.024216,3.844426
occrate_exam_dow_type,1,0.018763,2.980322,0.002737,69.87037,0.023746,3.770807
occrate_exam_dow_type,2,0.018546,2.941472,0.002868,73.00427,0.023592,3.740558
occrate_exam_dow_type,3,0.017711,2.806464,0.00257,65.38686,0.022756,3.606487
occrate_exam_dow_type,4,0.018419,2.922078,0.00272,69.26404,0.023423,3.714857
occrate_exam_dow_type_lecture,0,0.01769,2.807285,0.002705,69.0733,0.022482,3.568468
occrate_exam_dow_type_lecture,1,0.018897,3.001774,0.002846,72.83497,0.023785,3.776158
occrate_exam_dow_type_lecture,2,0.018585,2.948481,0.002815,71.69879,0.023596,3.742574
occrate_exam_dow_type_lecture,3,0.017532,2.783693,0.002399,61.32356,0.022336,3.546854
occrate_exam_dow_type_lecture,4,0.019547,3.099885,0.003194,81.18109,0.024728,3.922533
occrate_exam_dow_type_lecture_studyarea,0,0.017443,2.757569,0.002468,62.199966,0.022335,3.532438
occrate_exam_dow_type_lecture_studyarea,1,0.016586,2.623617,0.002162,54.267063,0.020941,3.310685
occrate_exam_dow_type_lecture_studyarea,2,0.018011,2.849801,0.002622,66.072845,0.022851,3.615286
occrate_exam_dow_type_lecture_studyarea,3,0.017283,2.737942,0.002537,64.356346,0.021883,3.465202
occrate_exam_dow_type_lecture_studyarea,4,0.017662,2.78974,0.002565,64.18057,0.022832,3.606116
occrate_exam_dow_type_registered,0,0.01638,2.595414,0.001972,49.75795,0.020785,3.292468
occrate_exam_dow_type_registered,1,0.01847,2.924817,0.002649,66.909355,0.023162,3.669159
occrate_exam_dow_type_registered,2,0.016228,2.570998,0.002192,55.713703,0.020587,3.260906
occrate_exam_dow_type_registered,3,0.016314,2.584526,0.002127,53.9204,0.020576,3.259351
occrate_exam_dow_type_registered,4,0.017686,2.807446,0.002613,66.82045,0.022508,3.572883
occrate_exam_dow_type_registered_lecture,0,0.017087,2.710845,0.002434,62.157883,0.021435,3.399779
occrate_exam_dow_type_registered_lecture,1,0.018811,2.980714,0.002728,69.26812,0.02381,3.772524
occrate_exam_dow_type_registered_lecture,2,0.017693,2.805873,0.002499,63.529312,0.022529,3.572815
occrate_exam_dow_type_registered_lecture,3,0.017749,2.810934,0.002274,57.295944,0.022785,3.608179
occrate_exam_dow_type_registered_lecture,4,0.016829,2.668857,0.002229,56.599594,0.021597,3.423182
occrate_exam_dow_type_registered_lecture_studyarea,0,0.017144,2.715804,0.00248,63.189392,0.021683,3.436466
occrate_exam_dow_type_registered_lecture_studyarea,1,0.01682,2.657598,0.002206,54.99957,0.021496,3.395116
occrate_exam_dow_type_registered_lecture_studyarea,2,0.017004,2.695027,0.002404,60.664894,0.022115,3.503801
occrate_exam_dow_type_registered_lecture_studyarea,3,0.016766,2.651734,0.00253,63.88537,0.02159,3.415278
occrate_exam_dow_type_registered_lecture_studyarea,4,0.017124,2.704599,0.002529,63.58065,0.021952,3.46749
occrate_exam_dow_type_registered_studyarea,0,0.016286,2.57711,0.002216,56.19932,0.02079,3.291452
occrate_exam_dow_type_registered_studyarea,1,0.015957,2.519292,0.002169,54.256912,0.020705,3.27019
occrate_exam_dow_type_registered_studyarea,2,0.017363,2.74481,0.002582,64.52936,0.022312,3.525701
occrate_exam_dow_type_registered_studyarea,3,0.017883,2.829386,0.002605,65.5928,0.023268,3.68234
occrate_exam_dow_type_registered_studyarea,4,0.01711,2.707443,0.002396,60.45188,0.02189,3.463954
occrate_exam_dow_type_studyarea,0,0.017456,2.755972,0.002682,67.05892,0.022597,3.568488
occrate_exam_dow_type_studyarea,1,0.017048,2.698424,0.002449,61.881413,0.021757,3.442912
occrate_exam_dow_type_studyarea,2,0.016782,2.652836,0.00221,55.806328,0.021164,3.34776
occrate_exam_dow_type_studyarea,3,0.017419,2.761554,0.002557,64.67492,0.022306,3.53517
occrate_exam_dow_type_studyarea,4,0.016922,2.680863,0.002578,65.51395,0.021632,3.42687
occrate_exam_hod,0,0.021526,3.420056,0.003404,87.69858,0.027384,4.353404
occrate_exam_hod,1,0.021486,3.411584,0.003256,83.59848,0.027679,4.395448
occrate_exam_hod,2,0.020594,3.272366,0.00321,82.56799,0.026486,4.209444
occrate_exam_hod,3,0.020379,3.236757,0.003054,78.47249,0.025981,4.127846
occrate_exam_hod,4,0.021517,3.415094,0.003408,87.269775,0.02753,4.370599
occrate_exam_hod_lecture,0,0.018165,2.889652,0.003067,79.24723,0.023228,3.695053
occrate_exam_hod_lecture,1,0.018557,2.955657,0.003116,80.63388,0.023565,3.752358
occrate_exam_hod_lecture,2,0.017065,2.714114,0.002797,71.83674,0.021837,3.472436
occrate_exam_hod_lecture,3,0.018799,2.992384,0.003274,84.44659,0.024097,3.834302
occrate_exam_hod_lecture,4,0.017847,2.835927,0.002843,73.07077,0.02285,3.63173
occrate_exam_hod_lecture_studyarea,0,0.017058,2.703519,0.002654,67.68044,0.021393,3.390296
occrate_exam_hod_lecture_studyarea,1,0.016942,2.683502,0.002498,63.313995,0.021422,3.393082
occrate_exam_hod_lecture_studyarea,2,0.016453,2.60477,0.002322,58.847847,0.020701,3.277998
occrate_exam_hod_lecture_studyarea,3,0.016265,2.579963,0.002313,59.12965,0.020668,3.27874
occrate_exam_hod_lecture_studyarea,4,0.016464,2.612731,0.002524,64.441475,0.02091,3.317079
occrate_exam_hod_registered,0,0.017696,2.819888,0.002813,72.90411,0.02227,3.547498
occrate_exam_hod_registered,1,0.018246,2.909347,0.002989,77.39565,0.023051,3.673212
occrate_exam_hod_registered,2,0.017734,2.822514,0.003124,80.75078,0.022179,3.530026
occrate_exam_hod_registered,3,0.017899,2.838054,0.003031,77.45123,0.022594,3.582012
occrate_exam_hod_registered,4,0.018333,2.924695,0.00324,84.00411,0.023362,3.724886
occrate_exam_hod_registered_lecture,0,0.017794,2.835275,0.003058,79.05922,0.022624,3.603558
occrate_exam_hod_registered_lecture,1,0.01733,2.763728,0.002979,77.19243,0.021975,3.503124
occrate_exam_hod_registered_lecture,2,0.017338,2.754,0.002808,71.938995,0.021916,3.481356
occrate_exam_hod_registered_lecture,3,0.017998,2.86587,0.003009,77.74469,0.022735,3.618696
occrate_exam_hod_registered_lecture,4,0.018483,2.93432,0.003119,79.67016,0.02331,3.699441
occrate_exam_hod_registered_lecture_studyarea,0,0.015937,2.529041,0.002266,57.80397,0.020534,3.256194
occrate_exam_hod_registered_lecture_studyarea,1,0.015798,2.50918,0.002312,59.066265,0.02009,3.188902
occrate_exam_hod_registered_lecture_studyarea,2,0.015829,2.513063,0.002285,58.534565,0.020132,3.195934
occrate_exam_hod_registered_lecture_studyarea,3,0.01727,2.730757,0.002328,58.490532,0.02172,3.433505
occrate_exam_hod_registered_lecture_studyarea,4,0.016179,2.566733,0.00242,61.600918,0.020813,3.302094
occrate_exam_hod_registered_studyarea,0,0.016854,2.668627,0.002353,59.59259,0.021302,3.373286
occrate_exam_hod_registered_studyarea,1,0.016706,2.656,0.00243,62.39823,0.021131,3.35752
occrate_exam_hod_registered_studyarea,2,0.017189,2.723395,0.002497,63.34268,0.021423,3.393005
occrate_exam_hod_registered_studyarea,3,0.015335,2.433008,0.002106,53.74427,0.019597,3.108308
occrate_exam_hod_registered_studyarea,4,0.016756,2.653669,0.002322,59.067314,0.021216,3.360163
occrate_exam_hod_studyarea,0,0.016041,2.54452,0.002058,52.369324,0.020326,3.22443
occrate_exam_hod_studyarea,1,0.017809,2.826,0.002714,69.16956,0.022321,3.540862
occrate_exam_hod_studyarea,2,0.017488,2.781584,0.002812,72.24083,0.021995,3.496812
occrate_exam_hod_studyarea,3,0.016966,2.69126,0.00261,66.57729,0.02135,3.385212
occrate_exam_hod_studyarea,4,0.016862,2.672836,0.002592,66.087845,0.021195,3.359123
occrate_exam_hod_tutorium_test_cancelled,0,0.021265,3.379624,0.003338,85.9053,0.027347,4.347848
occrate_exam_hod_tutorium_test_cancelled,1,0.021118,3.35504,0.003197,82.36155,0.027094,4.307342
occrate_exam_hod_tutorium_test_cancelled,2,0.021715,3.451666,0.00346,89.14951,0.028241,4.491216
occrate_exam_hod_tutorium_test_cancelled,3,0.020944,3.327078,0.003176,81.68178,0.026812,4.259622
occrate_exam_hod_tutorium_test_cancelled,4,0.021227,3.372834,0.003292,84.75889,0.027162,4.317703
occrate_exam_hod_tutorium_test_cancelled_lecture,0,0.01827,2.908596,0.003072,79.24377,0.023348,3.714988
occrate_exam_hod_tutorium_test_cancelled_lecture,1,0.019191,3.055816,0.003442,88.7696,0.024415,3.885764
occrate_exam_hod_tutorium_test_cancelled_lecture,2,0.018007,2.861148,0.002856,73.314995,0.022731,3.611124
occrate_exam_hod_tutorium_test_cancelled_lecture,3,0.018316,2.910086,0.003204,82.18342,0.023573,3.743366
occrate_exam_hod_tutorium_test_cancelled_lecture,4,0.018492,2.936448,0.003,76.62515,0.023299,3.698773
occrate_exam_hod_tutorium_test_cancelled_lecture_studyarea,0,0.017241,2.739732,0.002477,63.51018,0.02137,3.394185
occrate_exam_hod_tutorium_test_cancelled_lecture_studyarea,1,0.016561,2.6258,0.00241,61.59179,0.020859,3.306866
occrate_exam_hod_tutorium_test_cancelled_lecture_studyarea,2,0.017501,2.773214,0.002797,71.01233,0.021985,3.482546
occrate_exam_hod_tutorium_test_cancelled_lecture_studyarea,3,0.017484,2.778513,0.003059,78.59656,0.022174,3.520934
occrate_exam_hod_tutorium_test_cancelled_lecture_studyarea,4,0.016236,2.572379,0.00245,62.358215,0.020739,3.285976
occrate_exam_hod_tutorium_test_cancelled_registered,0,0.019249,3.065304,0.003525,91.01646,0.024604,3.915887
occrate_exam_hod_tutorium_test_cancelled_registered,1,0.018704,2.97774,0.00326,83.98511,0.023695,3.770723
occrate_exam_hod_tutorium_test_cancelled_registered,2,0.017441,2.774578,0.003026,77.889915,0.022169,3.526075
occrate_exam_hod_tutorium_test_cancelled_registered,3,0.019166,3.049979,0.00353,91.04358,0.024429,3.885647
occrate_exam_hod_tutorium_test_cancelled_registered,4,0.018944,3.018983,0.003511,90.666,0.023846,3.796361
occrate_exam_hod_tutorium_test_cancelled_registered_lecture,0,0.018194,2.895588,0.003219,82.90873,0.023265,3.700839
occrate_exam_hod_tutorium_test_cancelled_registered_lecture,1,0.018538,2.950228,0.003347,86.05607,0.023843,3.792497
occrate_exam_hod_tutorium_test_cancelled_registered_lecture,2,0.020385,3.242312,0.00387,99.39955,0.025658,4.077486
occrate_exam_hod_tutorium_test_cancelled_registered_lecture,3,0.017713,2.820326,0.002862,73.9878,0.022451,3.573464
occrate_exam_hod_tutorium_test_cancelled_registered_lecture,4,0.018966,3.014524,0.003283,84.28318,0.024168,3.838528
occrate_exam_hod_tutorium_test_cancelled_registered_lecture_studyarea,0,0.016577,2.622624,0.002362,59.641792,0.020885,3.303827
occrate_exam_hod_tutorium_test_cancelled_registered_lecture_studyarea,1,0.015763,2.499117,0.002082,52.973274,0.020285,3.215016
occrate_exam_hod_tutorium_test_cancelled_registered_lecture_studyarea,2,0.015655,2.482108,0.002081,52.831783,0.019874,3.147856
occrate_exam_hod_tutorium_test_cancelled_registered_lecture_studyarea,3,0.016166,2.562532,0.002291,58.25987,0.020462,3.242635
occrate_exam_hod_tutorium_test_cancelled_registered_lecture_studyarea,4,0.016056,2.546942,0.002108,53.535774,0.020311,3.220462
occrate_exam_hod_tutorium_test_cancelled_registered_studyarea,0,0.017142,2.722182,0.002563,65.41191,0.021907,3.476556
occrate_exam_hod_tutorium_test_cancelled_registered_studyarea,1,0.014783,2.34652,0.001904,48.436348,0.019146,3.036239
occrate_exam_hod_tutorium_test_cancelled_registered_studyarea,2,0.017253,2.738137,0.002584,65.89734,0.022055,3.497412
occrate_exam_hod_tutorium_test_cancelled_registered_studyarea,3,0.01666,2.639087,0.002341,59.490356,0.020808,3.29592
occrate_exam_hod_tutorium_test_cancelled_registered_studyarea,4,0.015725,2.494312,0.002086,53.090595,0.020022,3.173666
occrate_exam_hod_tutorium_test_cancelled_studyarea,0,0.017413,2.758839,0.002744,69.94631,0.022049,3.494648
occrate_exam_hod_tutorium_test_cancelled_studyarea,1,0.016166,2.568717,0.0024,61.40475,0.020695,3.286575
occrate_exam_hod_tutorium_test_cancelled_studyarea,2,0.016211,2.568089,0.002349,59.65434,0.02042,3.23488
occrate_exam_hod_tutorium_test_cancelled_studyarea,3,0.016454,2.610799,0.002413,61.66586,0.020519,3.255986
occrate_exam_hod_tutorium_test_cancelled_studyarea,4,0.017057,2.698447,0.002635,66.95375,0.021755,3.44004
occrate_exam_hod_tutorium_test_cancelled_type,0,0.017536,2.780767,0.003009,76.52518,0.022171,3.514322
occrate_exam_hod_tutorium_test_cancelled_type,1,0.018688,2.971472,0.003136,80.4494,0.023653,3.759665
occrate_exam_hod_tutorium_test_cancelled_type,2,0.018701,2.967828,0.003253,82.863945,0.023941,3.79873
occrate_exam_hod_tutorium_test_cancelled_type,3,0.018424,2.932421,0.003141,80.68432,0.023474,3.734583
occrate_exam_hod_tutorium_test_cancelled_type,4,0.019343,3.068772,0.00345,87.92961,0.024456,3.879334
occrate_exam_hod_tutorium_test_cancelled_type_lecture,0,0.017702,2.804872,0.00273,69.36483,0.022633,3.584968
occrate_exam_hod_tutorium_test_cancelled_type_lecture,1,0.018448,2.936341,0.003149,80.79003,0.023478,3.733418
occrate_exam_hod_tutorium_test_cancelled_type_lecture,2,0.017615,2.793496,0.002893,73.38642,0.022692,3.597269
occrate_exam_hod_tutorium_test_cancelled_type_lecture,3,0.01752,2.783084,0.003007,77.04596,0.022398,3.55704
occrate_exam_hod_tutorium_test_cancelled_type_lecture,4,0.017417,2.761842,0.002755,70.05471,0.022036,3.494611
occrate_exam_hod_tutorium_test_cancelled_type_lecture_studyarea,0,0.016203,2.564143,0.002341,59.163124,0.020685,3.272101
occrate_exam_hod_tutorium_test_cancelled_type_lecture_studyarea,1,0.017986,2.861046,0.002988,76.52528,0.023076,3.668458
occrate_exam_hod_tutorium_test_cancelled_type_lecture_studyarea,2,0.016555,2.627788,0.002447,62.124527,0.021163,3.357741
occrate_exam_hod_tutorium_test_cancelled_type_lecture_studyarea,3,0.017057,2.698385,0.002557,64.510376,0.021727,3.435552
occrate_exam_hod_tutorium_test_cancelled_type_lecture_studyarea,4,0.017623,2.793199,0.002888,73.67687,0.022249,3.525064
occrate_exam_hod_tutorium_test_cancelled_type_registered,0,0.019349,3.083663,0.003543,91.405426,0.024514,3.903453
occrate_exam_hod_tutorium_test_cancelled_type_registered,1,0.016823,2.664819,0.002538,64.21784,0.021566,3.416073
occrate_exam_hod_tutorium_test_cancelled_type_registered,2,0.018735,2.981529,0.003073,78.936516,0.023904,3.802551
occrate_exam_hod_tutorium_test_cancelled_type_registered,3,0.01934,3.07595,0.003313,85.10082,0.024407,3.880413
occrate_exam_hod_tutorium_test_cancelled_type_registered,4,0.017994,2.857825,0.002769,70.56302,0.02275,3.611473
occrate_exam_hod_tutorium_test_cancelled_type_registered_lecture,0,0.01952,3.104125,0.003204,82.38679,0.024519,3.897289
occrate_exam_hod_tutorium_test_cancelled_type_registered_lecture,1,0.017201,2.726858,0.00261,66.21349,0.021928,3.47514
occrate_exam_hod_tutorium_test_cancelled_type_registered_lecture,2,0.016635,2.635742,0.002424,61.30882,0.021299,3.374201
occrate_exam_hod_tutorium_test_cancelled_type_registered_lecture,3,0.017214,2.731388,0.002711,69.18792,0.021938,3.480684
occrate_exam_hod_tutorium_test_cancelled_type_registered_lecture,4,0.018358,2.916687,0.002898,73.86186,0.023311,3.702978
occrate_exam_hod_tutorium_test_cancelled_type_registered_lecture_studyarea,0,0.016362,2.589378,0.002318,58.462463,0.020841,3.298772
occrate_exam_hod_tutorium_test_cancelled_type_registered_lecture_studyarea,1,0.015933,2.522789,0.002569,65.0366,0.020847,3.299662
occrate_exam_hod_tutorium_test_cancelled_type_registered_lecture_studyarea,2,0.01587,2.516142,0.00234,59.639538,0.020511,3.250831
occrate_exam_hod_tutorium_test_cancelled_type_registered_lecture_studyarea,3,0.016388,2.592311,0.002337,59.141407,0.02087,3.301798
occrate_exam_hod_tutorium_test_cancelled_type_registered_lecture_studyarea,4,0.016351,2.583773,0.002414,61.050617,0.020697,3.271955
occrate_exam_hod_tutorium_test_cancelled_type_registered_studyarea,0,0.015777,2.497479,0.002297,58.243282,0.020055,3.17263
occrate_exam_hod_tutorium_test_cancelled_type_registered_studyarea,1,0.016699,2.646077,0.002723,69.34393,0.021245,3.366116
occrate_exam_hod_tutorium_test_cancelled_type_registered_studyarea,2,0.016088,2.540893,0.002303,57.95217,0.020676,3.264833
occrate_exam_hod_tutorium_test_cancelled_type_registered_studyarea,3,0.015742,2.48852,0.002078,52.1819,0.020091,3.1753
occrate_exam_hod_tutorium_test_cancelled_type_registered_studyarea,4,0.0162,2.567706,0.002445,62.327545,0.0208,3.295993
occrate_exam_hod_tutorium_test_cancelled_type_studyarea,0,0.017028,2.702566,0.002721,69.7277,0.021575,3.423291
occrate_exam_hod_tutorium_test_cancelled_type_studyarea,1,0.016016,2.538216,0.002361,60.088516,0.020391,3.230918
occrate_exam_hod_tutorium_test_cancelled_type_studyarea,2,0.016876,2.67429,0.002809,71.84453,0.02167,3.433154
occrate_exam_hod_tutorium_test_cancelled_type_studyarea,3,0.016764,2.657955,0.002657,67.848785,0.021323,3.380441
occrate_exam_hod_tutorium_test_cancelled_type_studyarea,4,0.017076,2.707871,0.002852,72.60507,0.021804,3.45681
occrate_exam_hod_type,0,0.017511,2.784494,0.002849,72.80465,0.02253,3.580639
occrate_exam_hod_type,1,0.018534,2.944346,0.00305,77.8924,0.023609,3.748135
occrate_exam_hod_type,2,0.018175,2.885262,0.002981,75.917625,0.023359,3.706623
occrate_exam_hod_type,3,0.017561,2.788274,0.002693,68.45161,0.022346,3.54747
occrate_exam_hod_type,4,0.017805,2.824621,0.002712,68.742165,0.022905,3.633366
occrate_exam_hod_type_lecture,0,0.01903,3.02074,0.003179,80.774765,0.024434,3.877536
occrate_exam_hod_type_lecture,1,0.019002,3.015235,0.003192,81.2634,0.024359,3.866966
occrate_exam_hod_type_lecture,2,0.018255,2.89596,0.002988,76.03169,0.023306,3.697018
occrate_exam_hod_type_lecture,3,0.018122,2.881961,0.002958,75.72814,0.023251,3.696493
occrate_exam_hod_type_lecture,4,0.018821,2.982239,0.003216,81.55925,0.023983,3.801231
occrate_exam_hod_type_lecture_studyarea,0,0.01663,2.628977,0.002427,60.839928,0.021467,3.393732
