features,run_id,test_loss,val_loss
occrate_coursenumber_dow_hod_tutorium_test_cancelled_lecture_studyarea,3,0.014996,0.008882
occrate_coursenumber_dow_hod_tutorium_test_cancelled_lecture_studyarea,4,0.016265,0.00912
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered,0,0.016134,0.00828
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered,1,0.015834,0.008521
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered,2,0.015485,0.008042
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered,3,0.015547,0.008277
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered,4,0.015374,0.008134
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered_lecture,0,0.015403,0.008128
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered_lecture,1,0.015339,0.008263
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered_lecture,2,0.015718,0.008439
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered_lecture,3,0.015381,0.008316
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered_lecture,4,0.015427,0.008224
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered_lecture_studyarea,0,0.015208,0.008802
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered_lecture_studyarea,1,0.016759,0.008285
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered_lecture_studyarea,2,0.015909,0.008559
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered_lecture_studyarea,3,0.015114,0.008684
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered_lecture_studyarea,4,0.0152,0.008568
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered_studyarea,0,0.016059,0.008161
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered_studyarea,1,0.015459,0.008332
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered_studyarea,2,0.015501,0.008666
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered_studyarea,3,0.015793,0.008504
occrate_coursenumber_dow_hod_tutorium_test_cancelled_registered_studyarea,4,0.015397,0.008201
occrate_coursenumber_dow_hod_tutorium_test_cancelled_studyarea,0,0.015437,0.008687
occrate_coursenumber_dow_hod_tutorium_test_cancelled_studyarea,1,0.016276,0.008634
occrate_coursenumber_dow_hod_tutorium_test_cancelled_studyarea,2,0.016364,0.008638
occrate_coursenumber_dow_hod_tutorium_test_cancelled_studyarea,3,0.015723,0.00859
occrate_coursenumber_dow_hod_tutorium_test_cancelled_studyarea,4,0.016098,0.008716
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type,0,0.015809,0.008538
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type,1,0.015376,0.008692
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type,2,0.015201,0.008664
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type,3,0.015206,0.008809
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type,4,0.016305,0.008859
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_lecture,0,0.015373,0.008837
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_lecture,1,0.014689,0.00818
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_lecture,2,0.015211,0.00881
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_lecture,3,0.0144,0.008598
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_lecture,4,0.015921,0.008839
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_lecture_studyarea,0,0.015548,0.008827
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_lecture_studyarea,1,0.014756,0.009054
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_lecture_studyarea,2,0.015892,0.008823
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_lecture_studyarea,3,0.015807,0.009237
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_lecture_studyarea,4,0.01578,0.008968
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered,0,0.015637,0.008885
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered,1,0.014655,0.008391
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered,2,0.014514,0.008159
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered,3,0.01468,0.008556
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered,4,0.016086,0.008577
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered_lecture,0,0.014723,0.008599
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered_lecture,1,0.015891,0.008219
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered_lecture,2,0.016556,0.008863
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered_lecture,3,0.015974,0.008629
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered_lecture,4,0.015185,0.008649
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered_lecture_studyarea,0,0.015465,0.008766
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered_lecture_studyarea,1,0.015643,0.008776
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered_lecture_studyarea,2,0.015125,0.008937
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered_lecture_studyarea,3,0.015613,0.00839
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered_lecture_studyarea,4,0.015224,0.00898
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered_studyarea,0,0.014954,0.008581
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered_studyarea,1,0.014749,0.008707
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered_studyarea,2,0.015359,0.008744
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered_studyarea,3,0.015488,0.008855
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_registered_studyarea,4,0.015122,0.00871
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_studyarea,0,0.015082,0.009095
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_studyarea,1,0.015293,0.00895
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_studyarea,2,0.015753,0.008911
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_studyarea,3,0.015291,0.008578
occrate_coursenumber_dow_hod_tutorium_test_cancelled_type_studyarea,4,0.015872,0.009374
occrate_coursenumber_dow_hod_type,0,0.015894,0.008923
occrate_coursenumber_dow_hod_type,1,0.015482,0.008273
occrate_coursenumber_dow_hod_type,2,0.015722,0.008533
occrate_coursenumber_dow_hod_type,3,0.016449,0.008512
occrate_coursenumber_dow_hod_type,4,0.016687,0.008707
occrate_coursenumber_dow_hod_type_lecture,0,0.015693,0.008373
occrate_coursenumber_dow_hod_type_lecture,1,0.015616,0.008906
occrate_coursenumber_dow_hod_type_lecture,2,0.017277,0.008463
occrate_coursenumber_dow_hod_type_lecture,3,0.015721,0.009007
occrate_coursenumber_dow_hod_type_lecture,4,0.015439,0.008477
occrate_coursenumber_dow_hod_type_lecture_studyarea,0,0.016209,0.009109
occrate_coursenumber_dow_hod_type_lecture_studyarea,1,0.016034,0.00869
occrate_coursenumber_dow_hod_type_lecture_studyarea,2,0.016579,0.009143
occrate_coursenumber_dow_hod_type_lecture_studyarea,3,0.015967,0.008778
occrate_coursenumber_dow_hod_type_lecture_studyarea,4,0.016404,0.008754
occrate_coursenumber_dow_hod_type_registered,0,0.016172,0.008439
occrate_coursenumber_dow_hod_type_registered,1,0.015558,0.008543
occrate_coursenumber_dow_hod_type_registered,2,0.015697,0.008564
occrate_coursenumber_dow_hod_type_registered,3,0.016003,0.008382
occrate_coursenumber_dow_hod_type_registered,4,0.015899,0.008588
occrate_coursenumber_dow_hod_type_registered_lecture,0,0.016486,0.009076
occrate_coursenumber_dow_hod_type_registered_lecture,1,0.016209,0.008457
occrate_coursenumber_dow_hod_type_registered_lecture,2,0.016329,0.008687
occrate_coursenumber_dow_hod_type_registered_lecture,3,0.015489,0.0085
occrate_coursenumber_dow_hod_type_registered_lecture,4,0.015605,0.008037
occrate_coursenumber_dow_hod_type_registered_lecture_studyarea,0,0.015544,0.008577
occrate_coursenumber_dow_hod_type_registered_lecture_studyarea,1,0.016199,0.008801
occrate_coursenumber_dow_hod_type_registered_lecture_studyarea,2,0.016268,0.008665
occrate_coursenumber_dow_hod_type_registered_lecture_studyarea,3,0.016348,0.009092
occrate_coursenumber_dow_hod_type_registered_lecture_studyarea,4,0.016333,0.008679
occrate_coursenumber_dow_hod_type_registered_studyarea,0,0.016234,0.00836
occrate_coursenumber_dow_hod_type_registered_studyarea,1,0.016849,0.008879
occrate_coursenumber_dow_hod_type_registered_studyarea,2,0.015315,0.008882
occrate_coursenumber_dow_hod_type_registered_studyarea,3,0.016529,0.009136
occrate_coursenumber_dow_hod_type_registered_studyarea,4,0.015606,0.008398
occrate_coursenumber_dow_hod_type_studyarea,0,0.015945,0.008568
occrate_coursenumber_dow_hod_type_studyarea,1,0.015707,0.008811
occrate_coursenumber_dow_hod_type_studyarea,2,0.015873,0.00888
occrate_coursenumber_dow_hod_type_studyarea,3,0.016443,0.008658
occrate_coursenumber_dow_hod_type_studyarea,4,0.016727,0.008692
occrate_coursenumber_dow_lecture,0,0.016173,0.008333
occrate_coursenumber_dow_lecture,1,0.015957,0.007809
occrate_coursenumber_dow_lecture,2,0.01619,0.008166
occrate_coursenumber_dow_lecture,3,0.017058,0.008367
occrate_coursenumber_dow_lecture,4,0.015749,0.008259
occrate_coursenumber_dow_lecture_studyarea,0,0.016061,0.008683
occrate_coursenumber_dow_lecture_studyarea,1,0.016225,0.008508
occrate_coursenumber_dow_lecture_studyarea,2,0.016298,0.008652
occrate_coursenumber_dow_lecture_studyarea,3,0.016156,0.008782
occrate_coursenumber_dow_lecture_studyarea,4,0.016748,0.009245
occrate_coursenumber_dow_registered,0,0.016627,0.0083
occrate_coursenumber_dow_registered,1,0.015939,0.008156
occrate_coursenumber_dow_registered,2,0.016187,0.008248
occrate_coursenumber_dow_registered,3,0.016193,0.00815
occrate_coursenumber_dow_registered,4,0.015933,0.008005
occrate_coursenumber_dow_registered_lecture,0,0.015791,0.007734
occrate_coursenumber_dow_registered_lecture,1,0.016003,0.007907
occrate_coursenumber_dow_registered_lecture,2,0.01661,0.008204
occrate_coursenumber_dow_registered_lecture,3,0.016363,0.008305
occrate_coursenumber_dow_registered_lecture,4,0.016369,0.008174
occrate_coursenumber_dow_registered_lecture_studyarea,0,0.016027,0.008052
occrate_coursenumber_dow_registered_lecture_studyarea,1,0.014832,0.008248
occrate_coursenumber_dow_registered_lecture_studyarea,2,0.015651,0.008575
occrate_coursenumber_dow_registered_lecture_studyarea,3,0.016546,0.00836
occrate_coursenumber_dow_registered_lecture_studyarea,4,0.016465,0.008331
occrate_coursenumber_dow_registered_studyarea,0,0.016736,0.008635
occrate_coursenumber_dow_registered_studyarea,1,0.016304,0.008271
occrate_coursenumber_dow_registered_studyarea,2,0.016296,0.008196
occrate_coursenumber_dow_registered_studyarea,3,0.016805,0.008208
occrate_coursenumber_dow_registered_studyarea,4,0.016239,0.007838
occrate_coursenumber_dow_studyarea,0,0.016817,0.008679
occrate_coursenumber_dow_studyarea,1,0.016263,0.008261
occrate_coursenumber_dow_studyarea,2,0.016849,0.008351
occrate_coursenumber_dow_studyarea,3,0.017595,0.008546
occrate_coursenumber_dow_studyarea,4,0.016187,0.008502
occrate_coursenumber_dow_tutorium_test_cancelled,0,0.015795,0.008148
occrate_coursenumber_dow_tutorium_test_cancelled,1,0.016027,0.008233
occrate_coursenumber_dow_tutorium_test_cancelled,2,0.016207,0.008123
occrate_coursenumber_dow_tutorium_test_cancelled,3,0.016442,0.008025
occrate_coursenumber_dow_tutorium_test_cancelled,4,0.016408,0.007896
occrate_coursenumber_dow_tutorium_test_cancelled_lecture,0,0.016201,0.008274
occrate_coursenumber_dow_tutorium_test_cancelled_lecture,1,0.015639,0.007999
occrate_coursenumber_dow_tutorium_test_cancelled_lecture,2,0.016749,0.008438
occrate_coursenumber_dow_tutorium_test_cancelled_lecture,3,0.015348,0.007989
occrate_coursenumber_dow_tutorium_test_cancelled_lecture,4,0.015796,0.008339
occrate_coursenumber_dow_tutorium_test_cancelled_lecture_studyarea,0,0.015875,0.008912
occrate_coursenumber_dow_tutorium_test_cancelled_lecture_studyarea,1,0.015013,0.008839
occrate_coursenumber_dow_tutorium_test_cancelled_lecture_studyarea,2,0.014935,0.008643
occrate_coursenumber_dow_tutorium_test_cancelled_lecture_studyarea,3,0.015348,0.00866
occrate_coursenumber_dow_tutorium_test_cancelled_lecture_studyarea,4,0.015823,0.008491
occrate_coursenumber_dow_tutorium_test_cancelled_registered,0,0.015893,0.008081
occrate_coursenumber_dow_tutorium_test_cancelled_registered,1,0.016214,0.008317
occrate_coursenumber_dow_tutorium_test_cancelled_registered,2,0.01592,0.008122
occrate_coursenumber_dow_tutorium_test_cancelled_registered,3,0.015047,0.007924
occrate_coursenumber_dow_tutorium_test_cancelled_registered,4,0.015827,0.008124
occrate_coursenumber_dow_tutorium_test_cancelled_registered_lecture,0,0.015677,0.008262
occrate_coursenumber_dow_tutorium_test_cancelled_registered_lecture,1,0.015777,0.00812
occrate_coursenumber_dow_tutorium_test_cancelled_registered_lecture,2,0.015287,0.008275
occrate_coursenumber_dow_tutorium_test_cancelled_registered_lecture,3,0.015768,0.008379
occrate_coursenumber_dow_tutorium_test_cancelled_registered_lecture,4,0.015749,0.008119
occrate_coursenumber_dow_tutorium_test_cancelled_registered_lecture_studyarea,0,0.015764,0.008532
occrate_coursenumber_dow_tutorium_test_cancelled_registered_lecture_studyarea,1,0.015432,0.008286
occrate_coursenumber_dow_tutorium_test_cancelled_registered_lecture_studyarea,2,0.016473,0.00891
occrate_coursenumber_dow_tutorium_test_cancelled_registered_lecture_studyarea,3,0.015685,0.008578
occrate_coursenumber_dow_tutorium_test_cancelled_registered_lecture_studyarea,4,0.015175,0.008487
occrate_coursenumber_dow_tutorium_test_cancelled_registered_studyarea,0,0.015404,0.008426
occrate_coursenumber_dow_tutorium_test_cancelled_registered_studyarea,1,0.015946,0.008617
occrate_coursenumber_dow_tutorium_test_cancelled_registered_studyarea,2,0.015548,0.008235
occrate_coursenumber_dow_tutorium_test_cancelled_registered_studyarea,3,0.015483,0.008724
occrate_coursenumber_dow_tutorium_test_cancelled_registered_studyarea,4,0.014891,0.008394
occrate_coursenumber_dow_tutorium_test_cancelled_studyarea,0,0.016195,0.008667
occrate_coursenumber_dow_tutorium_test_cancelled_studyarea,1,0.015741,0.008437
occrate_coursenumber_dow_tutorium_test_cancelled_studyarea,2,0.016364,0.008338
occrate_coursenumber_dow_tutorium_test_cancelled_studyarea,3,0.015906,0.008503
occrate_coursenumber_dow_tutorium_test_cancelled_studyarea,4,0.015841,0.008413
occrate_coursenumber_dow_tutorium_test_cancelled_type,0,0.014854,0.008653
occrate_coursenumber_dow_tutorium_test_cancelled_type,1,0.015364,0.008596
occrate_coursenumber_dow_tutorium_test_cancelled_type,2,0.017076,0.008934
occrate_coursenumber_dow_tutorium_test_cancelled_type,3,0.015357,0.008305
occrate_coursenumber_dow_tutorium_test_cancelled_type,4,0.014633,0.008824
occrate_coursenumber_dow_tutorium_test_cancelled_type_lecture,0,0.015583,0.008862
occrate_coursenumber_dow_tutorium_test_cancelled_type_lecture,1,0.014939,0.008599
occrate_coursenumber_dow_tutorium_test_cancelled_type_lecture,2,0.015499,0.008289
occrate_coursenumber_dow_tutorium_test_cancelled_type_lecture,3,0.015354,0.00871
occrate_coursenumber_dow_tutorium_test_cancelled_type_lecture,4,0.015617,0.008837
occrate_coursenumber_dow_tutorium_test_cancelled_type_lecture_studyarea,0,0.015438,0.008852
occrate_coursenumber_dow_tutorium_test_cancelled_type_lecture_studyarea,1,0.015384,0.008372
occrate_coursenumber_dow_tutorium_test_cancelled_type_lecture_studyarea,2,0.015322,0.009011
occrate_coursenumber_dow_tutorium_test_cancelled_type_lecture_studyarea,3,0.016288,0.00888
occrate_coursenumber_dow_tutorium_test_cancelled_type_lecture_studyarea,4,0.015723,0.008672
occrate_coursenumber_dow_tutorium_test_cancelled_type_registered,0,0.015352,0.008457
occrate_coursenumber_dow_tutorium_test_cancelled_type_registered,1,0.014601,0.008497
occrate_coursenumber_dow_tutorium_test_cancelled_type_registered,2,0.014828,0.008463
occrate_coursenumber_dow_tutorium_test_cancelled_type_registered,3,0.014494,0.00847
occrate_coursenumber_dow_tutorium_test_cancelled_type_registered,4,0.016729,0.008414
occrate_coursenumber_dow_tutorium_test_cancelled_type_registered_lecture,0,0.014674,0.008512
occrate_coursenumber_dow_tutorium_test_cancelled_type_registered_lecture,1,0.016157,0.008859
occrate_coursenumber_dow_tutorium_test_cancelled_type_registered_lecture,2,0.015068,0.008602
occrate_coursenumber_dow_tutorium_test_cancelled_type_registered_lecture,3,0.015533,0.008667
occrate_coursenumber_dow_tutorium_test_cancelled_type_registered_lecture,4,0.014854,0.008681
occrate_coursenumber_dow_tutorium_test_cancelled_type_registered_lecture_studyarea,0,0.014535,0.008405
occrate_coursenumber_dow_tutorium_test_cancelled_type_registered_lecture_studyarea,1,0.015115,0.008911
occrate_coursenumber_dow_tutorium_test_cancelled_type_registered_lecture_studyarea,2,0.015067,0.008605
occrate_coursenumber_dow_tutorium_test_cancelled_type_registered_lecture_studyarea,3,0.015382,0.008707
occrate_coursenumber_dow_tutorium_test_cancelled_type_registered_lecture_studyarea,4,0.015516,0.008722
occrate_coursenumber_dow_tutorium_test_cancelled_type_registered_studyarea,0,0.015189,0.008653
occrate_coursenumber_dow_tutorium_test_cancelled_type_registered_studyarea,1,0.015541,0.008371
occrate_coursenumber_dow_tutorium_test_cancelled_type_registered_studyarea,2,0.016884,0.008558
occrate_coursenumber_dow_tutorium_test_cancelled_type_registered_studyarea,3,0.017188,0.008404
occrate_coursenumber_dow_tutorium_test_cancelled_type_registered_studyarea,4,0.016653,0.00831
occrate_coursenumber_dow_tutorium_test_cancelled_type_studyarea,0,0.015452,0.008546
occrate_coursenumber_dow_tutorium_test_cancelled_type_studyarea,1,0.014925,0.008726
occrate_coursenumber_dow_tutorium_test_cancelled_type_studyarea,2,0.01519,0.008282
occrate_coursenumber_dow_tutorium_test_cancelled_type_studyarea,3,0.015118,0.008524
occrate_coursenumber_dow_tutorium_test_cancelled_type_studyarea,4,0.015225,0.008786
occrate_coursenumber_dow_type,0,0.016175,0.008819
occrate_coursenumber_dow_type,1,0.015965,0.008386
occrate_coursenumber_dow_type,2,0.017358,0.008961
occrate_coursenumber_dow_type,3,0.017175,0.008764
occrate_coursenumber_dow_type,4,0.016582,0.008538
occrate_coursenumber_dow_type_lecture,0,0.016541,0.008779
occrate_coursenumber_dow_type_lecture,1,0.016911,0.008778
occrate_coursenumber_dow_type_lecture,2,0.016077,0.008854
